668	0.9633
669	0.9987
670	0.9939
671	0.9084
672	0.9358
673	0.9040
674	0.9407
675	0.9906
676	0.9581
677	0.9270
678	0.9451
679	0.9908
680	0.9592
681	0.9014
682	0.9596
683	0.9001
684	0.9528
685	0.9662
686	0.9745
687	0.9832
688	0.9066
689	0.9396
690	0.9059
691	0.9459
692	0.9676
693	0.9905
694	0.9894
695	0.9531
696	0.9117
697	0.9260
698	0.9396
699	0.9725
700	0.9362
701	0.9725
702	0.9834
703	0.9804
704	0.9889
705	0.9955
706	0.9659
707	0.9738
708	0.9939
709	0.9504
710	0.9520
711	0.9581
712	0.9914
713	0.9650
714	0.9643
715	0.9999
716	0.9141
717	0.9211
718	0.9011
719	0.9813
720	0.9542
721	0.9593
722	0.9109
723	0.9198
724	0.9212
725	0.9170
726	0.9658
727	0.9546
728	0.9740
729	0.9113
730	0.9241
731	0.9225
732	0.9044
733	0.9196
734	0.9661
735	0.9937
736	0.9881
737	0.9946
738	0.9828
739	0.9648
740	0.9696
741	0.9143
742	0.9692
743	0.9952
744	0.9069
745	0.9293
746	0.9809
747	0.9168
748	0.9848
749	0.9773
750	0.9136
751	0.9323
752	0.9127
753	0.9112
754	0.9500
755	0.9149
756	0.9994
757	0.9034
758	0.9267
759	0.9404
760	0.9601
761	0.9842
762	0.9327
763	0.9043
764	0.9765
765	0.9842
766	0.9790
767	0.9010
768	0.9938
769	0.9929
770	0.9646
771	0.9260
772	0.9376
773	0.9490
774	0.9800
775	0.9349
776	0.9661
777	0.9257
778	0.9348
779	0.9825
780	0.9623
781	0.9567
782	0.9710
783	0.9864
784	0.9652
785	0.9840
786	0.9456
787	0.9448
788	0.9252
789	0.9357
790	0.9610
791	0.9465
792	0.9355
793	0.9665
794	0.9839
795	0.9848
796	0.9152
797	0.9440
798	0.9399
799	0.9788
800	0.9127
801	0.9363
802	0.9063
803	0.9873
804	0.9462
805	0.9470
806	0.9582
807	0.9826
808	0.9854
809	0.9287
810	0.9212
811	0.9107
812	0.9648
813	0.9993
814	0.9789
815	0.9754
816	0.9534
817	0.9433
818	0.9285
819	0.9440
820	0.9679
821	0.9326
822	0.9884
823	0.9584
824	0.9945
825	0.9385
826	0.9795
827	0.9461
828	0.9180
829	0.9278
830	0.9685
831	0.9178
832	0.9690
833	1.0000
834	0.9501
835	0.9449
836	0.9819
837	0.9955
838	0.9478
839	0.9841
840	0.9782
841	0.9719
842	0.9890
843	0.9864
844	0.9656
845	0.9606
846	0.9668
847	0.9879
848	0.9920
849	0.9908
850	0.9215
851	0.9890
852	0.9929
853	0.9801
854	0.9250
855	0.9689
856	0.9422
857	0.9377
858	0.9180
859	0.9385
860	0.9753
861	0.9909
862	0.9248
863	0.9273
864	0.9317
865	0.9211
866	0.9934
867	0.9120
868	0.9694
869	0.9892
870	0.9096
871	0.9078
872	0.9297
873	0.9381
874	0.9162
875	0.9436
876	0.9999
877	0.9692
878	0.9557
879	0.9772
880	0.9737
881	0.9620
882	0.9785
883	0.9925
884	0.9506
885	0.9056
886	0.9512
887	0.9567
888	0.9687
889	0.9300
890	0.9931
891	0.9628
892	0.9850
893	0.9213
894	0.9687
895	0.9065
896	0.9834
897	0.9314
898	0.9419
899	0.9641
900	0.9359
901	0.9526
902	0.9281
903	0.9887
904	0.9629
905	0.9103
906	0.9700
907	0.9813
908	0.9420
909	0.9444
910	0.9851
911	0.9642
912	0.9404
913	0.9531
914	0.9194
915	0.9180
916	0.9660
917	0.9324
918	0.9463
919	0.9036
920	0.9354
921	0.9223
922	0.9970
923	0.9848
924	0.9852
925	0.9934
926	0.9646
927	0.9314
928	0.9976
929	0.9778
930	0.9675
931	0.9039
932	0.9327
933	0.9808
934	0.9703
935	0.9157
936	0.9503
937	0.9309
938	0.9979
939	0.9355
940	0.9236
941	0.9312
942	0.9328
943	0.9657
944	0.9061
945	0.9508
946	0.9422
947	0.9125
948	0.9889
949	0.9457
950	0.9671
951	0.9998
952	0.9510
953	0.9740
954	0.9179
955	0.9114
956	0.9843
957	0.9985
958	0.9582
959	0.9233
960	0.9595
961	0.9434
962	0.9826
963	0.9409
964	0.9734
965	0.9674
966	0.9421
967	0.9990
968	0.9045
969	0.9530
970	0.9898
971	0.9683
972	0.9155
973	0.9561
974	0.9324
975	0.9799
976	0.9439
977	0.9103
978	0.9417
979	0.9451
980	0.9749
981	0.9604
982	0.9216
983	0.9483
984	0.9809
985	0.9209
986	0.9720
987	0.9300
988	0.9427
989	0.9757
990	0.9439
991	0.9034
992	0.9927
993	0.9039
994	0.9782
995	0.9286
996	0.9606
997	0.9721
998	0.9517
999	0.9912
1000	0.9694
1001	0.9753
1002	0.9240
1003	0.9035
1004	0.9797
1005	0.9545
1006	0.9042
1007	0.9094
1008	0.9526
1009	0.9905
1010	0.9574
1011	0.9697
1012	0.9581
1013	0.9562
1014	0.9167
1015	0.9052
1016	0.9454
1017	0.9206
1018	0.9777
1019	0.9572
1020	0.9193
1021	0.9224
1022	0.9152
1023	0.9255
1024	0.9338
1025	0.9937
1026	0.9357
1027	0.9440
1028	0.9214
1029	0.9902
1030	0.9560
1031	0.9951
1032	0.9626
1033	0.9477
1034	0.9699
1035	0.9139
1036	0.9221
1037	0.9007
1038	0.9705
1039	0.9072
1040	0.9382
1041	0.9948
1042	0.9002
1043	0.9023
1044	0.9249
1045	0.9323
1046	0.9256
1047	0.9075
1048	0.9262
1049	0.9418
1050	0.9425
1051	0.9265
1052	0.9613
1053	0.9211
1054	0.9606
1055	0.9087
1056	0.9103
1057	0.9652
1058	0.9110
1059	0.9881
1060	0.9393
1061	0.9576
1062	0.9728
1063	0.9508
1064	0.9322
1065	0.9221
1066	0.9548
1067	0.9222
1068	0.9794
1069	0.9685
1070	0.9810
1071	0.9178
1072	0.9934
1073	0.9452
1074	0.9338
1075	0.9818
1076	0.9416
1077	0.9847
1078	0.9753
1079	0.9688
1080	0.9469
1081	0.9584
1082	0.9038
1083	0.9115
1084	0.9905
1085	0.9788
1086	0.9648
1087	0.9290
1088	0.9719
1089	0.9583
1090	0.9024
1091	0.9380
1092	0.9495
1093	0.9648
1094	0.9900
1095	0.9467
1096	0.9706
1097	0.9082
1098	0.9711
1099	0.9080
1100	0.9635
1101	0.9506
1102	0.9947
1103	0.9555
1104	0.9358
1105	0.9637
1106	0.9344
1107	0.9481
1108	0.9881
1109	0.9232
1110	0.9693
1111	0.9954
1112	0.9330
1113	0.9304
1114	0.9049
1115	0.9183
1116	0.9264
1117	0.9304
1118	0.9074
1119	0.9803
1120	0.9790
1121	0.9191
1122	0.9072
1123	0.9587
1124	0.9671
1125	0.9169
1126	0.9489
1127	0.9463
1128	0.9531
1129	0.9927
1130	0.9999
1131	0.9490
1132	0.9071
1133	0.9851
1134	0.9288
1135	0.9093
1136	0.9935
1137	0.9289
1138	0.9069
1139	0.9465
1140	0.9305
1141	0.9270
1142	0.9053
1143	0.9763
1144	0.9691
1145	0.9250
1146	0.9412
1147	0.9289
1148	0.9130
1149	0.9732
1150	0.9416
1151	0.9229
1152	0.9040
1153	0.9853
1154	0.9777
1155	0.9305
1156	0.9408
1157	0.9454
1158	0.9053
1159	0.9811
1160	0.9493
1161	0.9645
1162	0.9992
1163	0.9621
1164	0.9726
1165	0.9374
1166	0.9503
1167	0.9223
1168	0.9641
1169	0.9419
1170	0.9939
1171	0.9724
1172	0.9546
1173	0.9399
1174	0.9742
1175	0.9026
1176	0.9170
1177	0.9968
1178	0.9317
1179	0.9737
1180	0.9866
1181	0.9564
1182	0.9974
1183	0.9390
1184	0.9973
1185	0.9376
1186	0.9351
1187	0.9455
1188	0.9341
1189	0.9614
1190	0.9144
1191	0.9804
1192	0.9062
1193	0.9048
1194	0.9155
1195	0.9670
1196	0.9262
1197	0.9862
1198	0.9862
1199	0.9945
1200	0.9111
1201	0.9884
1202	0.9015
1203	0.9455
1204	0.9920
1205	0.9164
1206	0.9420
1207	0.9268
1208	0.9934
1209	0.9567
1210	0.9936
1211	0.9233
1212	0.9373
1213	0.9187
1214	0.9591
1215	0.9607
1216	0.9965
1217	0.9862
1218	0.9306
1219	0.9234
1220	0.9439
1221	0.9831
1222	0.9647
1223	0.9263
1224	0.9201
1225	0.9135
1226	0.9949
1227	0.9524
1228	0.9611
1229	0.9563
1230	0.9456
1231	0.9265
1232	0.9626
1233	0.9119
1234	0.9117
1235	0.9897
1236	0.9318
1237	0.9486
1238	0.9055
1239	0.9303
1240	0.9010
1241	0.9319
1242	0.9401
1243	0.9724
1244	0.9631
1245	0.9046
1246	0.9902
1247	0.9728
1248	0.9974
1249	0.9301
1250	0.9653
1251	0.9419
1252	0.9888
1253	0.9358
1254	0.9645
1255	0.9553
1256	0.9752
1257	0.9252
1258	0.9116
1259	0.9569
1260	0.9329
1261	0.9466
1262	0.9743
1263	0.9895
1264	0.9216
1265	0.9348
1266	0.9392
1267	0.9495
1268	0.9223
1269	0.9280
1270	0.9540
1271	0.9094
1272	0.9249
1273	0.9096
1274	0.9636
1275	0.9628
1276	0.9071
1277	0.9148
1278	0.9584
1279	0.9915
1280	0.9476
1281	0.9464
1282	0.9814
1283	0.9826
1284	0.9919
1285	0.9147
1286	0.9299
1287	0.9251
1288	0.9203
1289	0.9923
1290	0.9435
1291	0.9067
1292	0.9054
1293	0.9855
1294	0.9689
1295	0.9066
1296	0.9661
1297	0.9953
1298	0.9512
1299	0.9969
1300	0.9023
1301	0.9678
1302	0.9355
1303	0.9165
1304	0.9983
1305	0.9123
1306	0.9522
1307	0.9813
1308	0.9229
1309	0.9381
1310	0.9045
1311	0.9552
1312	0.9707
1313	0.9909
1314	0.9052
1315	0.9933
1316	0.9553
1317	0.9376
1318	0.9283
1319	0.9260
1320	0.9400
1321	0.9850
1322	0.9414
1323	0.9212
1324	0.9046
1325	0.9583
1326	0.9169
1327	0.9996
1328	0.9900
1329	0.9480
1330	0.9587
1331	0.9247
1332	0.9337
1333	0.9021
1334	0.9367
1335	0.9478
1336	0.9154
1337	0.9399
1338	0.9223
1339	0.9427
1340	0.9776
1341	0.9639
1342	0.9487
1343	0.9916
1344	0.9903
1345	0.9340
1346	0.9767
1347	0.9314
1348	0.9632
1349	0.9431
1350	0.9979
1351	0.9447
1352	0.9458
1353	0.9665
1354	0.9410
1355	0.9365
1356	0.9620
1357	0.9618
1358	0.9385
1359	0.9148
1360	0.9836
1361	0.9062
1362	0.9800
1363	0.9698
1364	0.9795
1365	0.9101
1366	0.9936
1367	0.9466
1368	0.9964
1369	0.9395
1370	0.9753
1371	0.9678
1372	0.9497
1373	0.9656
1374	0.9474
1375	0.9597
1376	0.9017
1377	0.9315
1378	0.9095
1379	0.9618
1380	0.9176
1381	0.9009
1382	0.9194
1383	0.9587
1384	0.9397
1385	0.9715
1386	0.9676
1387	0.9063
1388	0.9315
1389	0.9016
1390	0.9303
1391	0.9872
1392	0.9118
1393	0.9261
1394	0.9458
1395	0.9446
1396	0.9128
1397	0.9788
1398	0.9844
1399	0.9625
1400	0.9680
1401	0.9833
1402	0.9742
1403	0.9540
1404	0.9712
1405	0.9799
1406	0.9743
1407	0.9873
1408	0.9623
1409	0.9724
1410	0.9417
1411	0.9243
1412	0.9560
1413	0.9713
1414	0.9992
1415	0.9347
1416	0.9287
1417	0.9601
1418	0.9828
1419	0.9670
1420	0.9853
1421	0.9584
1422	0.9942
1423	0.9917
1424	0.9697
1425	0.9664
1426	0.9827
1427	0.9467
1428	0.9274
1429	0.9131
1430	0.9870
1431	0.9311
1432	0.9379
1433	0.9266
1434	0.9780
1435	0.9022
1436	0.9075
1437	0.9952
1438	0.9270
1439	0.9449
1440	0.9259
1441	0.9538
1442	0.9426
1443	0.9989
1444	0.9241
1445	0.9254
1446	0.9533
1447	0.9877
1448	0.9358
1449	0.9680
1450	0.9472
1451	0.9427
1452	0.9721
1453	0.9761
1454	0.9155
1455	0.9587
1456	0.9649
1457	0.9569
1458	0.9406
1459	0.9810
1460	0.9493
1461	0.9825
1462	0.9862
1463	0.9317
1464	0.9471
1465	0.9988
1466	0.9453
1467	0.9596
1468	0.9872
1469	0.9672
1470	0.9005
1471	0.9965
1472	0.9903
1473	0.9908
1474	0.9067
1475	0.9726
1476	0.9747
1477	0.9156
1478	0.9903
1479	0.9201
1480	0.9212
1481	0.9106
1482	0.9116
1483	0.9150
1484	0.9670
1485	0.9638
1486	0.9496
1487	0.9032
1488	0.9802
1489	0.9084
1490	0.9113
1491	0.9908
1492	0.9997
1493	0.9440
1494	0.9149
1495	0.9356
1496	0.9854
1497	0.9983
1498	0.9728
1499	0.9733
1500	0.9330
1501	0.9096
1502	0.9649
1503	0.9826
1504	0.9363
1505	0.9853
1506	0.9271
1507	0.9235
1508	0.9938
1509	0.9373
1510	0.9673
1511	0.9221
1512	0.9467
1513	0.9891
1514	0.9756
1515	0.9684
1516	0.9008
1517	0.9311
1518	0.9155
1519	0.9635
1520	0.9962
1521	0.9984
1522	0.9065
1523	0.9819
1524	0.9144
1525	0.9058
1526	0.9127
1527	0.9605
1528	0.9214
1529	0.9776
1530	0.9611
1531	0.9527
1532	0.9553
1533	0.9983
1534	0.9952
1535	0.9261
1536	0.9266
1537	0.9187
1538	0.9102
1539	0.9408
1540	0.9716
1541	0.9044
1542	0.9583
1543	0.9314
1544	0.9733
1545	0.9044
1546	0.9524
1547	0.9298
1548	0.9974
1549	0.9521
1550	0.9042
1551	0.9505
1552	0.9154
1553	0.9603
1554	0.9220
1555	0.9972
1556	0.9963
1557	0.9329
1558	0.9618
1559	0.9023
1560	0.9368
1561	0.9762
1562	0.9528
1563	0.9039
1564	0.9761
1565	0.9166
1566	0.9457
1567	0.9774
1568	0.9638
1569	0.9683
1570	0.9452
1571	0.9008
1572	0.9575
1573	0.9457
1574	0.9276
1575	0.9622
1576	0.9051
1577	0.9098
1578	0.9916
1579	0.9945
1580	0.9006
1581	0.9244
1582	0.9789
1583	0.9794
1584	0.9199
1585	0.9109
1586	0.9791
1587	0.9640
1588	0.9820
1589	0.9366
1590	0.9320
1591	0.9534
1592	0.9750
1593	0.9913
1594	0.9204
1595	0.9591
1596	0.9128
1597	0.9582
1598	0.9597
1599	0.9015
1600	0.9804
1601	0.9022
1602	0.9942
1603	0.9432
1604	0.9963
1605	0.9869
1606	0.9038
1607	0.9842
1608	0.9438
1609	0.9312
1610	0.9763
1611	0.9429
1612	0.9265
1613	0.9427
1614	0.9154
1615	0.9592
1616	0.9693
1617	0.9525
1618	0.9137
1619	0.9195
1620	0.9318
1621	0.9417
1622	0.9315
1623	0.9190
1624	0.9104
1625	0.9523
1626	0.9009
1627	0.9357
1628	0.9673
1629	0.9588
1630	0.9045
1631	0.9295
1632	0.9269
1633	0.9916
1634	0.9365
1635	0.9145
1636	0.9929
1637	0.9526
1638	0.9767
1639	0.9802
1640	0.9936
1641	0.9493
1642	0.9200
1643	0.9380
1644	0.9250
1645	0.9527
1646	0.9509
1647	0.9212
1648	0.9457
1649	0.9723
1650	0.9553
1651	0.9883
1652	0.9124
1653	0.9016
1654	0.9608
1655	0.9556
1656	0.9522
1657	0.9265
1658	0.9407
1659	0.9335
1660	0.9176
1661	0.9200
1662	0.9148
1663	0.9519
1664	0.9770
1665	0.9182
1666	0.9446
1667	0.9897
1668	0.9919
1669	0.9983
1670	0.9381
1671	0.9383
1672	0.9649
1673	0.9719
1674	0.9693
1675	0.9788
1676	0.9641
1677	0.9173
1678	0.9353
1679	0.9075
1680	0.9581
1681	0.9562
1682	0.9909
1683	0.9665
1684	0.9967
1685	0.9574
1686	0.9917
1687	0.9695
1688	0.9470
1689	0.9540
1690	0.9669
1691	0.9438
1692	0.9224
1693	0.9142
1694	0.9237
1695	0.9605
1696	0.9387
1697	0.9600
1698	0.9470
1699	0.9318
1700	0.9621
1701	0.9808
1702	0.9454
1703	0.9512
1704	0.9572
1705	0.9994
1706	0.9181
1707	0.9434
1708	0.9150
1709	0.9568
1710	0.9613
1711	0.9164
1712	0.9605
1713	0.9347
1714	0.9253
1715	0.9470
1716	0.9760
1717	0.9179
1718	0.9464
1719	0.9369
1720	0.9098
1721	0.9108
1722	0.9711
1723	0.9910
1724	0.9791
1725	0.9510
1726	0.9634
1727	0.9522
1728	0.9763
1729	0.9443
1730	0.9243
1731	0.9527
1732	0.9481
1733	0.9801
1734	0.9663
1735	0.9274
1736	0.9465
1737	0.9526
1738	0.9072
1739	0.9394
1740	0.9086
1741	0.9468
1742	0.9947
1743	0.9450
1744	0.9138
1745	0.9553
1746	0.9366
1747	0.9439
1748	0.9397
1749	0.9382
1750	0.9896
1751	0.9011
1752	0.9482
1753	0.9813
1754	0.9737
1755	0.9425
1756	0.9503
1757	0.9800
1758	0.9125
1759	0.9204
1760	0.9540
1761	0.9273
1762	0.9849
1763	0.9421
1764	0.9272
1765	0.9951
1766	0.9155
1767	0.9303
1768	0.9375
1769	0.9900
1770	0.9181
1771	0.9824
1772	0.9619
1773	0.9913
1774	0.9928
1775	0.9593
1776	0.9059
1777	0.9602
1778	0.9458
1779	0.9715
1780	0.9080
1781	0.9117
1782	0.9244
1783	0.9977
1784	0.9057
1785	0.9291
1786	0.9280
1787	0.9087
1788	0.9443
1789	0.9547
1790	0.9178
1791	0.9741
1792	0.9042
1793	0.9280
1794	0.9800
1795	0.9481
1796	0.9653
1797	0.9492
1798	0.9501
1799	0.9776
1800	0.9889
